index,season no.,episode no.,episode name,name,line
2722,4,10,"Star Mort Rickturn of the Jerri","Space Beth","No, you did. I'm not gonna outgrow giving a shit."
2723,4,10,"Star Mort Rickturn of the Jerri","Space Beth","Oh, come on."
2724,4,10,"Star Mort Rickturn of the Jerri","Rick","Way to give a shit. Next time, don't wipe it on your home planet. Oh, shit. They're gonna track down Beth."
2725,4,10,"Star Mort Rickturn of the Jerri","Space Beth","You mean... Beth's clone."
2726,4,10,"Star Mort Rickturn of the Jerri","Rick","Right. Beth's clone. What... What did I say? It really was nice seeing you again."
2727,4,10,"Star Mort Rickturn of the Jerri","Morty","You're a monster!"
2728,4,10,"Star Mort Rickturn of the Jerri","Summer","Still wanna share? ( Whooshing )"
2729,4,10,"Star Mort Rickturn of the Jerri","Morty","Uh, yes."
2730,4,10,"Star Mort Rickturn of the Jerri","Morty","Uh, I can."
2731,4,10,"Star Mort Rickturn of the Jerri","Dr. Wong","Jerry, do you agree that the use of puppets makes you seem dumb and crazy?"
2732,4,10,"Star Mort Rickturn of the Jerri","Jerry","I don't think 'crazy' is a responsible word to use in..."
2733,4,10,"Star Mort Rickturn of the Jerri","Dr Wong","It is now. This is crazy. You're being crazy."
2734,4,10,"Star Mort Rickturn of the Jerri","Jerry","They do it in therapy on TV. Well,"
2735,4,10,"Star Mort Rickturn of the Jerri","Dr Wong","TV gives British people prizes for baking, Jerry."
2736,4,10,"Star Mort Rickturn of the Jerri","Jerry","Tonya?"
2737,4,10,"Star Mort Rickturn of the Jerri","Beth","Tammy?"
2738,4,10,"Star Mort Rickturn of the Jerri","Jerry","Tammya? Tammya."
2739,4,10,"Star Mort Rickturn of the Jerri","Tammy","Hi, Mrs. Smith. I like your hair better this way. How's the stomach?"
2740,4,10,"Star Mort Rickturn of the Jerri","Beth","What?"
2741,4,10,"Star Mort Rickturn of the Jerri","Jerry","Hey! I only said 'hey.' It's not like I can do more than that."
2742,4,10,"Star Mort Rickturn of the Jerri","Tammy","As much as I'd like to kill you, my superiors have some questions about the Defiance."
2743,4,10,"Star Mort Rickturn of the Jerri","Beth","I don't have a..."
2744,4,10,"Star Mort Rickturn of the Jerri","Beth","I have a Defiance? Oh, God, I'm a clone."
2745,4,10,"Star Mort Rickturn of the Jerri","Tammy","That's your defense?"
2746,4,10,"Star Mort Rickturn of the Jerri","Beth","No, my defense is eat me."
2747,4,10,"Star Mort Rickturn of the Jerri","Jerry","Hey! Ah! We've been over this. All I do is say 'hey.'"
2748,4,10,"Star Mort Rickturn of the Jerri","Rick","Smart guns, white-list human life. And the therapist. ( Blasting ) Tammy, this is the office where my family works to better itself."
2749,4,10,"Star Mort Rickturn of the Jerri","Tammy","What, and that makes it sacred?"
2750,4,10,"Star Mort Rickturn of the Jerri","Rick","No, it makes it a place I've rigged with a lot of voice-activated escape contingencies. ( Clears throat ) These are all good points. I need to take a long look at myself."
2751,4,10,"Star Mort Rickturn of the Jerri","Dr Wong","I'd like to discuss that."
2752,4,10,"Star Mort Rickturn of the Jerri","Rick","I don't discuss problems, I incinerate them. Everybody in the car. Everybody in my family, not the world. Jesus, Wong. Boundaries."
2753,4,10,"Star Mort Rickturn of the Jerri","Dr Wong","I'm better than this job."
2754,4,10,"Star Mort Rickturn of the Jerri","Rick","Your children are down there invisible, Jerry. 'Make a portal'? Father of the year back here."
2755,4,10,"Star Mort Rickturn of the Jerri","Beth","Well, you're one to talk. You told me I wasn't a clone."
2756,4,10,"Star Mort Rickturn of the Jerri","Rick","Y-You're not a clone."
2757,4,10,"Star Mort Rickturn of the Jerri","Beth","And who is that? Uh, uh, a clone."
2758,4,10,"Star Mort Rickturn of the Jerri","Beth","Why would you make a clone of me just to send the clone into space?"
2759,4,10,"Star Mort Rickturn of the Jerri","Rick","Well, you didn't want to go, and I thought, 'Okay, that's cool.' But then I thought, 'Well, you know what would be even cooler is a space daughter,' s-so I made one. And I put a bomb in her neck in case she ever came back."
2760,4,10,"Star Mort Rickturn of the Jerri","Jerry","Father of the year."
2761,4,10,"Star Mort Rickturn of the Jerri","Rick","She wasn't supposed to come back."
2762,4,10,"Star Mort Rickturn of the Jerri","Beth","Why did she?"
2763,4,10,"Star Mort Rickturn of the Jerri","Rick","Well, she found a bomb in her neck. Wouldn't you?"
2764,4,10,"Star Mort Rickturn of the Jerri","Jerry","Father of the year."
2765,4,10,"Star Mort Rickturn of the Jerri","Rick","Shut up!"
2766,4,10,"Star Mort Rickturn of the Jerri","Beth","I'm tired of believing you. I want to talk to her."
2767,4,10,"Star Mort Rickturn of the Jerri","Rick","No, you don't. Jerry, do something."
2768,4,10,"Star Mort Rickturn of the Jerri","Jerry","Hey."
2769,4,10,"Star Mort Rickturn of the Jerri","Beth","He told me you're the clone."
2770,4,10,"Star Mort Rickturn of the Jerri","Space Beth","What do you think he told me?"
2771,4,10,"Star Mort Rickturn of the Jerri","Beth","You're the clone?"
2772,4,10,"Star Mort Rickturn of the Jerri","Space Beth","Wow, naive and attractive."
2773,4,10,"Star Mort Rickturn of the Jerri","Beth","Wow, jaded and hot."
2774,4,10,"Star Mort Rickturn of the Jerri","Rick","I know this is bad parenting, but if you stop fighting, you both get McDonald's."
2775,4,10,"Star Mort Rickturn of the Jerri","Space Beth","How about I just blow my brains out, starting with hers?"
2776,4,10,"Star Mort Rickturn of the Jerri","Rick","Okay, Wendy's. We love Wendy's. I-I think they even gave us some money."
2777,4,10,"Star Mort Rickturn of the Jerri","Tammy","Drop it. Don't move!"
2778,4,10,"Star Mort Rickturn of the Jerri","Tammy","Everybody, shut up! You're all saying different shit. Wait, so there are two of them?"
2779,4,10,"Star Mort Rickturn of the Jerri","Jerry","More importantly, which one is mine?"
2780,4,10,"Star Mort Rickturn of the Jerri","Rick","Uh, neither, chauvinist."
2781,4,10,"Star Mort Rickturn of the Jerri","Tammy","Whatever. Take them both. ♪ ♪"
2782,4,10,"Star Mort Rickturn of the Jerri","Rick","Cool beam. But let's bargain. I'm the one you really want."
2783,4,10,"Star Mort Rickturn of the Jerri","Tammy","Excuse me?"
2784,4,10,"Star Mort Rickturn of the Jerri","Rick","Uh, smartest man in the universe? Secret to interdimensional travel? Ask your bosses."
2785,4,10,"Star Mort Rickturn of the Jerri","Tammy","My bosses are bugs, Rick. You killed the old ones. The new ones are half my age. They know if you're left alone, you're a non-threat."
2786,4,10,"Star Mort Rickturn of the Jerri","Jerry","Oofa!"
2787,4,10,"Star Mort Rickturn of the Jerri","Tammy","We got the payload. Fire up the NX-5. Earth's going Ta-ta. You might want to do that thing where you find a new universe where you can suck yourself off."
2788,4,10,"Star Mort Rickturn of the Jerri","Rick","You can't tell me what to do."
2789,4,10,"Star Mort Rickturn of the Jerri","Tammy","Awesome. He resisted. We can shoot him."
2790,4,10,"Star Mort Rickturn of the Jerri","Jerry","Wha?i"
2791,4,10,"Star Mort Rickturn of the Jerri","Rck","Just go with it, Jerry. Everybody, drop your guns... except for Jerry! Fucking classic. ( Whooshing, gunfire ) Holy shit. Morty."
2792,4,10,"Star Mort Rickturn of the Jerri","Morty","And Summer."
2793,4,10,"Star Mort Rickturn of the Jerri","Morty","W-We worked together. That's... that's our arc."
2794,4,10,"Star Mort Rickturn of the Jerri","Summer","We went from siblings to invisible to working together."
2795,4,10,"Star Mort Rickturn of the Jerri","Morty","It's not 'Citizen Kane,' but why compete with whatever's going on here, you know?"
2796,4,10,"Star Mort Rickturn of the Jerri","Rick","You made me go to a wedding. And you killed my best friend. I shoulda said that one first."
2797,4,10,"Star Mort Rickturn of the Jerri","Rick","Ugh, guess the galaxy's most-wanted mammal needs her daddy to come change her diapie. Come on, kids, we have to go do a fucking piece of shit 'Star Wars.'"
2798,4,10,"Star Mort Rickturn of the Jerri","Rick","Oh, am I not a non-threat now?"
2799,4,10,"Star Mort Rickturn of the Jerri","Rick","Summer, try unlocking that door by scanning your high-school friend's dead face."
2800,4,10,"Star Mort Rickturn of the Jerri","Jerry","Uh, I have... I have to pee."
2801,4,10,"Star Mort Rickturn of the Jerri","Rick","Pee on the floor. It's a Death Star."
2802,4,10,"Star Mort Rickturn of the Jerri","Jerry","Okay, but there's rebellion and then there's..."
2803,4,10,"Star Mort Rickturn of the Jerri","Summer","Here, Dad."
2804,4,10,"Star Mort Rickturn of the Jerri","Jerry","Perfect."
2805,4,10,"Star Mort Rickturn of the Jerri","Summer","What am I doing wrong?"
2806,4,10,"Star Mort Rickturn of the Jerri","Rick","Ugh, her eyes are closed. Morty, open the left one. I've got the right. She died the way she lived, overserialized. I'm gonna rescue your mom and her clone without revealing which is which. You two find the NX-5 and shut it down. I mean, don't die trying. There's infinite Earths. If you can save this one, it's gravy."
2807,4,10,"Star Mort Rickturn of the Jerri","Morty","Dream team rides again!"
2808,4,10,"Star Mort Rickturn of the Jerri","Summer","Oh, yeah, we're like Luke and Leia. Uh, except no kissing part. What's another famous brother-sister team?"
2809,4,10,"Star Mort Rickturn of the Jerri","Morty","Uh, Hansel and Gretel?"
2810,4,10,"Star Mort Rickturn of the Jerri","Summer","Yeah, right, those two were fucking. Dad, we need the belt."
2811,4,10,"Star Mort Rickturn of the Jerri","Jerry","I can't go with you guys watching."
2812,4,10,"Star Mort Rickturn of the Jerri","Morty","You're invisible."
2813,4,10,"Star Mort Rickturn of the Jerri","Jerry","What if the pee isn't?"
2814,4,10,"Star Mort Rickturn of the Jerri","Morty","You know what? We don't need invisibility. Working together is our belt."
2815,4,10,"Star Mort Rickturn of the Jerri","Summer","That's our arc. Let's do it. I'm gonna go ahead and whistle. That's how good I feel. ( Whistling )"
2816,4,10,"Star Mort Rickturn of the Jerri","Jerry","Oh, God. I knew it. Ugh, this floor isn't level."
2817,4,10,"Star Mort Rickturn of the Jerri","Beth","Are they gonna torture us?"
2818,4,10,"Star Mort Rickturn of the Jerri","Space Beth","Unless you plan on telling them what I know. Last chance to guess who was the clone."
2819,4,10,"Star Mort Rickturn of the Jerri","Beth","You're his daughter. Just something about the eyes, the shameless abandonment of your family. However can I live with myself?"
2820,4,10,"Star Mort Rickturn of the Jerri","Space Beth","One theory... I was designed by your father to live with myself, which would mean you made a conscious choice to swallow your dreams with cheap wine and dinosaur pasta."
2821,4,10,"Star Mort Rickturn of the Jerri","Beth","You know that's the kind Jerry likes, same way I know the only goddamn dream you'll ever follow is your shitty father's approval."
2822,4,10,"Star Mort Rickturn of the Jerri","Space Beth","You fetch your shitty father's lemonade."
2823,4,10,"Star Mort Rickturn of the Jerri","Beth","You cosplay as your shitty father in his 30s."
2824,4,10,"Star Mort Rickturn of the Jerri","Rick","More like dead alert. What else? What else? I wrote some stuff down in my Notes app. Let me just find it. Screw it. Beth, if... if one of you is still alive, you're my real daughter. If you're both alive, don't hurt the other one. She's just a clone. She's not worth it. I'm coming, baby."
2825,4,10,"Star Mort Rickturn of the Jerri","Space Beth","That piece of shit."
2826,4,10,"Star Mort Rickturn of the Jerri","Bath","That piece of shit."
2827,4,10,"Star Mort Rickturn of the Jerri","Space Beth","I came back kill him, you know."
2828,4,10,"Star Mort Rickturn of the Jerri","Beth","I'd like to help."
2829,4,10,"Star Mort Rickturn of the Jerri","Phoenix Person","It is now Phoenix Person."
2830,4,10,"Star Mort Rickturn of the Jerri","Rick","You're working for them? What did they do to you, BP?"
2831,4,10,"Star Mort Rickturn of the Jerri","Phoenix Person","It is now PP. Where is Tammy?"
2832,4,10,"Star Mort Rickturn of the Jerri","Rick","Oh, don't worry about her. I killed her."
2833,4,10,"Star Mort Rickturn of the Jerri","Phoenix Person","I loved her."
2834,4,10,"Star Mort Rickturn of the Jerri","Rick","Really? Huh. Then can I suggest, as an alternate name, Crazy Pussy Whipped Person?"
2835,4,10,"Star Mort Rickturn of the Jerri","Rick","It's funny. I always wondered who would win if we ever fought."
2836,4,10,"Star Mort Rickturn of the Jerri","Phoenix Person","Then you were always a bad friend. ( Powering up, blasting )"
2837,4,10,"Star Mort Rickturn of the Jerri","Summer","Morty, we had one grenade. He had a gun. Whatever. Come on."
2838,4,10,"Star Mort Rickturn of the Jerri","Morty","You gave it away!"
2839,4,10,"Star Mort Rickturn of the Jerri","Summer","You said we didn't need it. I wish you were never born."
2840,4,10,"Star Mort Rickturn of the Jerri","Morty","You were an accident."
2841,4,10,"Star Mort Rickturn of the Jerri","Space Beth","You kill a good bug, for a horse doctor."
2842,4,10,"Star Mort Rickturn of the Jerri","Beth","Thanks, me. Maybe we could do, like, a 'Parent Trap' thing together sometime."
2843,4,10,"Star Mort Rickturn of the Jerri","Space Beth","As long as you mean the Lindsay Lohan version. (British accent) Naturally."
2844,4,10,"Star Mort Rickturn of the Jerri","Morty","Hey, over here. Look at me."
2845,4,10,"Star Mort Rickturn of the Jerri","Morty","I used to be invisible, but now I'm the opposite."
2846,4,10,"Star Mort Rickturn of the Jerri","Morty","I killed them! I-I did... I did it offscreen."
2847,4,10,"Star Mort Rickturn of the Jerri","Summer","God damn it. Morty, fix your underwear. I saw your balls for a second."
2848,4,10,"Star Mort Rickturn of the Jerri","Morty","That's on you."
2849,4,10,"Star Mort Rickturn of the Jerri","Rick","Never thought this was how I'd die. ( Slurps ) We're nowhere near Venice, and you're not a dwarf in a raincoat. ( Powering up )"
2850,4,10,"Star Mort Rickturn of the Jerri","Space Beth","Step back. You're not killing him till we kick his ass, Bird Person."
2851,4,10,"Star Mort Rickturn of the Jerri","'Tammy'","Bird Person, stop. It's me, that Tammy girl."
2852,4,10,"Star Mort Rickturn of the Jerri","Phoenix Person","Tammy, this is unexpected. I was told you were dead. That is ab-so-lute-ly not true. I'm more alive than I've ever been."
2853,4,10,"Star Mort Rickturn of the Jerri","Beth","Saved the day with puppeting. Only one with a decent arc. He does have his moments."
